order_id,customer_id,product_id,order_date,quantity,price,amount
6428,461,166,2023-06-28,1,21.08,21.08
6429,622,93,2023-08-09,3,102.91,308.73
6430,800,114,2024-06-09,2,61.79,123.58
6431,134,79,2023-10-27,1,97.93,97.93
6432,844,38,2023-12-08,2,44.3,88.6
6433,372,123,2023-07-07,1,30.7,30.7
6434,147,195,2023-08-22,1,64.93,64.93
6435,356,182,2024-03-05,1,50.31,50.31
6436,802,186,2024-06-27,3,63.02,189.06
6437,818,143,2023-06-02,1,67.06,67.06
6438,39,184,2023-09-16,1,44.45,44.45
6439,641,180,2023-07-22,3,83.73,251.19
6440,913,151,2024-06-25,1,28.68,28.68
6441,829,145,2024-04-02,1,51.86,51.86
6442,845,156,2023-09-30,2,48.86,97.72
6443,852,49,2023-10-18,1,21.73,21.73
6444,739,124,2024-02-29,1,46.49,46.49
6445,349,80,2023-10-10,1,67.63,67.63
6446,111,140,2024-06-10,1,51.14,51.14
6447,833,142,2023-06-09,2,47.23,94.46
6448,917,198,2024-04-20,1,162.85,162.85
6449,319,138,2024-01-12,2,37.19,74.38
6450,343,46,2024-01-19,2,76.38,152.76
6451,354,114,2024-03-13,1,61.79,61.79
6452,362,196,2024-07-20,1,151.07,151.07
6453,165,47,2024-01-29,1,69.4,69.4
6454,217,192,2023-12-04,2,143.25,286.5
6455,140,196,2024-03-20,2,151.07,302.14
6456,654,103,2024-03-23,1,46.93,46.93
6457,895,100,2023-07-23,1,72.82,72.82
6458,338,87,2023-09-13,1,26.76,26.76
6459,35,44,2023-10-02,2,57.76,115.52
6460,738,146,2023-06-28,1,109.39,109.39
6461,719,184,2024-03-22,2,44.45,88.9
6462,733,137,2023-11-27,1,104.49,104.49
6463,91,8,2023-12-04,1,68.2,68.2
6464,479,133,2024-02-27,1,91.57,91.57
6465,796,24,2024-07-11,1,20.42,20.42
6466,171,45,2023-09-09,1,60.73,60.73
6467,558,99,2024-05-21,2,46.37,92.74
6468,743,149,2023-12-29,1,44.74,44.74
6469,151,174,2023-11-03,1,125.69,125.69
6470,836,77,2024-01-12,1,94.42,94.42
6471,396,171,2024-07-07,2,79.81,159.62
6472,355,5,2023-07-09,3,70.86,212.57999999999998
6473,28,169,2023-12-14,1,27.34,27.34
6474,926,95,2023-10-31,1,65.06,65.06
6475,539,41,2024-07-02,2,81.49,162.98
6476,655,134,2023-08-22,1,87.81,87.81
6477,280,52,2024-06-04,1,110.26,110.26
6478,780,30,2024-03-16,1,25.01,25.01
6479,244,59,2023-06-14,1,40.91,40.91
6480,300,129,2023-08-17,2,51.22,102.44
6481,333,23,2023-12-08,1,95.95,95.95
6482,800,72,2023-10-12,3,51.68,155.04
6483,736,47,2024-07-03,1,69.4,69.4
6484,918,154,2023-09-22,1,26.91,26.91
6485,68,164,2023-11-18,2,39.16,78.32
6486,539,88,2024-03-04,1,111.76,111.76
6487,693,63,2023-08-05,1,75.4,75.4
6488,711,197,2023-06-28,1,62.25,62.25
6489,881,199,2023-11-06,1,45.84,45.84
6490,88,53,2023-08-18,1,78.83,78.83
6491,501,152,2024-04-28,1,77.15,77.15
6492,793,37,2023-06-19,2,80.26,160.52
6493,956,90,2024-06-08,2,73.37,146.74
6494,888,12,2023-12-15,2,59.96,119.92
6495,240,81,2023-11-28,1,113.98,113.98
6496,757,135,2023-08-09,1,38.65,38.65
6497,718,60,2023-11-13,2,25.27,50.54
6498,482,158,2023-10-06,2,47.24,94.48
6499,783,62,2024-04-14,1,42.42,42.42
6500,349,42,2024-05-24,1,29.96,29.96
6501,309,17,2023-07-17,2,39.73,79.46
6502,183,127,2023-11-29,1,57.82,57.82
6503,145,50,2023-07-17,1,41.74,41.74
6504,434,14,2024-06-09,1,21.5,21.5
6505,925,162,2024-07-16,1,52.13,52.13
6506,596,106,2024-05-08,2,95.58,191.16
6507,439,118,2023-08-13,1,64.89,64.89
6508,14,30,2023-06-09,1,25.01,25.01
6509,708,5,2024-01-17,2,70.86,141.72
6510,378,57,2024-02-02,1,20.14,20.14
6511,601,190,2023-11-07,2,125.65,251.3
6512,689,51,2024-03-22,1,130.19,130.19
6513,429,140,2024-06-15,1,51.14,51.14
6514,402,142,2024-05-26,2,47.23,94.46
6515,284,12,2023-08-13,1,59.96,59.96
6516,540,124,2023-12-08,1,46.49,46.49
6517,870,67,2024-04-16,1,153.42,153.42
6518,784,172,2023-09-08,2,80.5,161.0
6519,67,149,2024-06-07,1,44.74,44.74
6520,100,197,2024-05-13,1,62.25,62.25
6521,201,61,2024-04-22,2,71.58,143.16
6522,372,149,2023-07-21,1,44.74,44.74
6523,625,127,2024-02-02,1,57.82,57.82
6524,775,113,2024-01-21,1,79.64,79.64
6525,710,165,2024-07-04,1,57.28,57.28
6526,382,148,2023-07-07,1,109.81,109.81
6527,831,106,2024-04-07,1,95.58,95.58
6528,236,133,2024-07-14,1,91.57,91.57
6529,657,21,2024-06-26,1,19.82,19.82
6530,968,17,2024-05-09,1,39.73,39.73
6531,610,182,2023-08-07,2,50.31,100.62
6532,462,86,2024-07-13,1,27.32,27.32
6533,611,130,2023-09-07,1,35.56,35.56
6534,134,145,2024-01-21,1,51.86,51.86
6535,541,86,2024-01-18,1,27.32,27.32
6536,920,193,2024-02-20,1,50.59,50.59
6537,151,180,2024-05-10,2,83.73,167.46
6538,658,188,2023-08-25,1,76.02,76.02
6539,849,21,2024-03-31,1,19.82,19.82
6540,789,188,2024-02-05,1,76.02,76.02
6541,795,121,2023-07-02,1,73.54,73.54
6542,731,200,2023-06-03,1,87.25,87.25
6543,332,191,2023-09-30,1,33.61,33.61
6544,498,177,2024-01-28,1,15.43,15.43
6545,86,99,2024-01-28,1,46.37,46.37
6546,902,165,2023-09-12,2,57.28,114.56
6547,982,9,2024-05-12,1,49.05,49.05
6548,807,133,2024-04-09,1,91.57,91.57
6549,831,92,2023-09-29,2,19.84,39.68
6550,311,153,2023-08-04,1,52.07,52.07
6551,514,116,2024-06-18,1,45.21,45.21
6552,70,6,2023-09-24,1,31.35,31.35
6553,510,121,2024-04-01,1,73.54,73.54
6554,946,196,2024-01-29,2,151.07,302.14
6555,725,185,2023-08-20,2,7.85,15.7
6556,976,4,2023-09-02,1,58.4,58.4
6557,955,193,2023-08-20,1,50.59,50.59
6558,594,114,2024-01-23,1,61.79,61.79
6559,708,163,2023-12-22,2,125.35,250.7
6560,781,127,2023-08-02,1,57.82,57.82
6561,984,31,2024-03-12,2,96.74,193.48
6562,847,121,2023-07-12,2,73.54,147.08
6563,450,187,2024-07-08,2,53.46,106.92
6564,895,85,2023-10-01,1,51.41,51.41
6565,922,147,2023-09-11,1,36.29,36.29
6566,579,109,2024-06-25,1,52.31,52.31
6567,835,167,2023-06-25,2,65.76,131.52
6568,805,66,2023-12-24,1,49.68,49.68
6569,556,7,2023-12-04,1,46.94,46.94
6570,708,53,2023-08-12,1,78.83,78.83
6571,717,186,2023-11-14,1,63.02,63.02
6572,434,149,2024-01-13,1,44.74,44.74
6573,953,193,2023-12-11,1,50.59,50.59
6574,208,82,2024-05-12,2,67.42,134.84
6575,925,139,2024-02-11,1,35.38,35.38
6576,538,184,2023-07-11,1,44.45,44.45
6577,734,191,2023-06-03,2,33.61,67.22
6578,358,87,2023-10-16,1,26.76,26.76
6579,343,120,2023-08-01,3,33.36,100.08
6580,850,78,2024-03-12,1,102.05,102.05
6581,624,26,2024-04-25,2,95.73,191.46
6582,133,46,2024-04-04,1,76.38,76.38
6583,395,68,2023-11-26,1,137.49,137.49
6584,797,99,2024-05-04,2,46.37,92.74
6585,238,109,2024-06-25,1,52.31,52.31
6586,891,136,2023-10-23,1,111.82,111.82
6587,757,197,2024-01-02,2,62.25,124.5
6588,555,43,2024-05-19,3,83.23,249.69
6589,619,108,2024-01-15,1,151.52,151.52
6590,783,153,2024-02-02,1,52.07,52.07
6591,15,114,2023-08-27,3,61.79,185.37
6592,742,179,2024-03-07,1,45.82,45.82
6593,750,7,2023-11-12,3,46.94,140.82
6594,565,88,2023-12-18,1,111.76,111.76
6595,654,98,2023-12-07,1,21.91,21.91
6596,897,35,2023-08-04,1,48.41,48.41
6597,48,84,2023-08-20,1,61.39,61.39
6598,725,134,2023-06-06,1,87.81,87.81
6599,878,186,2023-08-18,1,63.02,63.02
6600,560,23,2024-02-18,1,95.95,95.95
6601,936,16,2024-02-28,1,34.7,34.7
6602,915,135,2024-03-29,1,38.65,38.65
6603,123,195,2024-03-10,1,64.93,64.93
6604,581,150,2023-12-06,1,112.7,112.7
6605,435,170,2023-07-17,1,31.6,31.6
6606,963,196,2024-07-24,3,151.07,453.21
6607,464,174,2023-09-06,1,125.69,125.69
6608,469,199,2024-01-17,1,45.84,45.84
6609,777,127,2023-12-30,1,57.82,57.82
6610,693,145,2023-07-18,1,51.86,51.86
6611,582,27,2023-06-15,1,136.79,136.79
6612,332,35,2024-06-05,1,48.41,48.41
6613,557,130,2023-06-19,2,35.56,71.12
6614,161,109,2023-11-23,1,52.31,52.31
6615,793,175,2024-05-01,1,146.24,146.24
6616,12,44,2024-06-10,1,57.76,57.76
6617,797,118,2024-02-21,1,64.89,64.89
6618,138,145,2023-08-20,1,51.86,51.86
6619,196,126,2024-07-03,1,111.05,111.05
6620,695,79,2024-01-28,2,97.93,195.86
6621,855,189,2023-07-18,1,74.88,74.88
6622,955,27,2023-06-25,2,136.79,273.58
6623,207,142,2023-07-08,1,47.23,47.23
6624,3,163,2024-01-08,1,125.35,125.35
6625,728,113,2024-03-19,2,79.64,159.28
6626,358,108,2024-03-01,1,151.52,151.52
6627,161,198,2024-06-30,2,162.85,325.7
6628,708,58,2024-03-19,1,32.06,32.06
6629,635,134,2024-04-21,1,87.81,87.81
6630,877,18,2024-01-20,1,18.1,18.1
6631,40,38,2024-03-05,1,44.3,44.3
6632,992,63,2023-06-02,1,75.4,75.4
6633,764,154,2024-01-11,1,26.91,26.91
6634,237,142,2024-07-05,1,47.23,47.23
6635,845,98,2023-09-20,1,21.91,21.91
6636,452,145,2023-08-17,1,51.86,51.86
6637,411,79,2024-05-12,2,97.93,195.86
6638,452,30,2023-09-21,2,25.01,50.02
6639,407,25,2024-02-17,2,52.28,104.56
6640,374,86,2024-01-18,1,27.32,27.32
6641,689,4,2023-12-31,1,58.4,58.4
6642,27,83,2023-10-10,1,26.4,26.4
6643,921,157,2024-05-12,1,52.33,52.33
6644,866,43,2024-04-28,1,83.23,83.23
6645,788,52,2023-10-24,2,110.26,220.52
6646,568,133,2023-12-19,1,91.57,91.57
6647,434,117,2023-10-22,1,34.22,34.22
6648,795,88,2024-05-29,2,111.76,223.52
6649,112,152,2023-08-08,1,77.15,77.15
6650,732,65,2024-04-25,2,80.92,161.84
6651,493,40,2023-09-03,1,77.35,77.35
6652,739,164,2024-03-10,1,39.16,39.16
6653,238,141,2023-06-05,1,48.0,48.0
6654,929,76,2024-02-14,1,37.89,37.89
6655,988,5,2023-12-18,2,70.86,141.72
6656,559,6,2023-12-31,1,31.35,31.35
6657,210,155,2024-03-31,1,88.2,88.2
6658,160,43,2024-04-29,2,83.23,166.46
6659,164,136,2023-08-14,2,111.82,223.64
6660,128,114,2023-07-14,2,61.79,123.58
6661,620,42,2023-06-17,1,29.96,29.96
6662,825,116,2023-06-27,1,45.21,45.21
6663,996,104,2024-06-24,2,147.77,295.54
6664,729,2,2024-02-09,2,43.03,86.06
6665,604,197,2023-08-14,1,62.25,62.25
6666,492,94,2023-10-28,2,94.12,188.24
6667,565,158,2024-05-17,1,47.24,47.24
6668,909,33,2023-12-13,1,125.96,125.96
6669,930,143,2024-05-21,1,67.06,67.06
6670,812,111,2023-06-06,2,106.41,212.82
6671,662,72,2023-11-12,1,51.68,51.68
6672,468,141,2023-12-19,1,48.0,48.0
6673,686,114,2023-10-27,1,61.79,61.79
6674,695,98,2024-07-19,1,21.91,21.91
6675,265,72,2023-11-26,1,51.68,51.68
6676,791,52,2024-02-29,1,110.26,110.26
6677,232,90,2023-08-22,1,73.37,73.37
6678,134,127,2024-06-21,1,57.82,57.82
6679,932,39,2024-06-28,2,71.24,142.48
6680,838,65,2023-06-05,1,80.92,80.92
6681,786,10,2023-09-29,1,100.18,100.18
6682,896,194,2023-06-01,1,72.72,72.72
6683,454,13,2024-07-05,2,94.17,188.34
6684,233,30,2023-07-24,1,25.01,25.01
6685,998,155,2024-01-19,1,88.2,88.2
6686,406,11,2023-11-30,2,35.55,71.1
6687,438,44,2024-05-20,2,57.76,115.52
6688,517,120,2023-06-03,2,33.36,66.72
6689,365,133,2024-06-04,1,91.57,91.57
6690,8,113,2024-02-18,1,79.64,79.64
6691,107,45,2024-03-22,1,60.73,60.73
6692,785,150,2023-08-22,1,112.7,112.7
6693,831,82,2023-08-27,1,67.42,67.42
6694,750,51,2023-12-30,1,130.19,130.19
6695,460,82,2023-06-06,2,67.42,134.84
6696,339,116,2024-04-11,1,45.21,45.21
6697,530,156,2024-07-06,1,48.86,48.86
6698,23,157,2023-12-07,1,52.33,52.33
6699,427,48,2024-06-27,1,25.74,25.74
6700,665,77,2024-06-18,2,94.42,188.84
6701,125,144,2023-11-29,2,104.69,209.38
6702,604,21,2023-08-10,1,19.82,19.82
6703,24,43,2023-10-14,1,83.23,83.23
6704,593,66,2023-09-23,1,49.68,49.68
6705,453,121,2023-09-10,1,73.54,73.54
6706,913,62,2024-01-29,1,42.42,42.42
6707,560,91,2024-06-01,2,76.03,152.06
6708,273,177,2023-06-26,1,15.43,15.43
6709,180,137,2024-05-15,1,104.49,104.49
6710,752,26,2024-06-09,1,95.73,95.73
6711,933,126,2024-01-05,2,111.05,222.1
6712,392,102,2024-01-29,3,56.22,168.66
6713,251,17,2024-02-19,1,39.73,39.73
6714,843,57,2023-08-16,2,20.14,40.28
6715,890,1,2024-02-21,1,160.27,160.27
6716,568,58,2023-08-17,1,32.06,32.06
6717,175,125,2023-06-04,1,66.7,66.7
6718,557,192,2023-07-16,3,143.25,429.75
6719,481,21,2024-02-20,2,19.82,39.64
6720,734,65,2024-01-30,1,80.92,80.92
6721,424,171,2024-06-10,1,79.81,79.81
6722,133,32,2024-03-30,1,87.22,87.22
6723,199,114,2023-06-15,1,61.79,61.79
6724,635,91,2023-07-02,1,76.03,76.03
6725,871,9,2023-10-25,2,49.05,98.1
6726,994,111,2024-03-31,1,106.41,106.41
6727,926,52,2023-07-03,1,110.26,110.26
6728,425,59,2024-07-21,1,40.91,40.91
6729,44,170,2024-03-18,2,31.6,63.2
6730,447,53,2024-02-19,2,78.83,157.66
6731,651,178,2024-03-04,2,49.13,98.26
6732,53,20,2023-09-11,1,20.44,20.44
6733,506,150,2024-05-21,1,112.7,112.7
6734,390,20,2024-02-11,1,20.44,20.44
6735,774,197,2024-03-07,2,62.25,124.5
6736,469,81,2023-07-13,2,113.98,227.96
6737,371,173,2023-08-09,1,42.99,42.99
6738,30,152,2023-06-04,1,77.15,77.15
6739,172,198,2024-03-23,1,162.85,162.85
6740,19,110,2024-02-12,1,88.23,88.23
6741,179,97,2023-07-03,1,122.19,122.19
6742,633,126,2023-06-17,1,111.05,111.05
6743,280,150,2024-06-03,2,112.7,225.4
6744,891,124,2024-05-08,2,46.49,92.98
6745,759,85,2023-07-30,1,51.41,51.41
6746,564,108,2024-02-22,1,151.52,151.52
6747,525,95,2024-05-25,1,65.06,65.06
6748,222,159,2023-12-30,2,126.13,252.26
6749,784,132,2023-08-13,2,59.37,118.74
6750,541,90,2024-04-09,1,73.37,73.37
6751,157,175,2023-12-07,1,146.24,146.24
6752,62,32,2024-05-29,1,87.22,87.22
6753,789,62,2023-07-25,1,42.42,42.42
6754,414,46,2024-04-10,2,76.38,152.76
6755,194,127,2023-12-20,2,57.82,115.64
6756,470,45,2023-08-13,1,60.73,60.73
6757,362,10,2023-09-01,2,100.18,200.36
6758,571,152,2023-09-09,1,77.15,77.15
6759,467,47,2024-04-26,1,69.4,69.4
6760,723,119,2024-03-13,1,43.26,43.26
6761,420,100,2023-10-15,1,72.82,72.82
6762,13,1,2023-12-13,3,160.27,480.81000000000006
6763,881,45,2023-12-18,1,60.73,60.73
6764,137,73,2023-10-28,1,42.35,42.35
6765,175,35,2024-01-28,1,48.41,48.41
6766,137,22,2024-03-23,1,46.66,46.66
6767,810,127,2024-02-01,3,57.82,173.46
6768,403,28,2024-04-21,1,66.97,66.97
6769,552,96,2023-08-14,1,101.67,101.67
6770,679,57,2023-09-09,1,20.14,20.14
6771,179,42,2024-01-26,1,29.96,29.96
6772,937,200,2024-04-08,1,87.25,87.25
6773,151,73,2023-08-19,1,42.35,42.35
6774,570,82,2024-06-03,1,67.42,67.42
6775,593,1,2024-01-11,1,160.27,160.27
6776,619,67,2024-03-02,1,153.42,153.42
6777,571,141,2023-07-17,1,48.0,48.0
6778,501,198,2024-05-02,1,162.85,162.85
6779,925,155,2024-04-23,1,88.2,88.2
6780,432,194,2024-02-10,1,72.72,72.72
6781,679,87,2023-09-13,1,26.76,26.76
6782,343,18,2023-10-19,1,18.1,18.1
6783,834,128,2024-06-11,2,33.2,66.4
6784,985,129,2023-09-26,2,51.22,102.44
6785,392,134,2023-11-27,1,87.81,87.81
6786,705,73,2024-02-21,1,42.35,42.35
6787,366,158,2023-12-21,1,47.24,47.24
6788,367,47,2023-07-05,2,69.4,138.8
6789,44,121,2023-12-31,2,73.54,147.08
6790,874,8,2024-03-12,1,68.2,68.2
6791,590,27,2024-05-08,1,136.79,136.79
6792,370,36,2024-07-17,1,71.96,71.96
6793,83,119,2023-07-24,1,43.26,43.26
6794,150,56,2024-02-18,2,53.03,106.06
6795,159,33,2023-08-21,2,125.96,251.92
6796,275,4,2023-12-17,2,58.4,116.8
6797,811,8,2023-10-11,2,68.2,136.4
6798,267,155,2024-02-16,1,88.2,88.2
6799,932,170,2023-12-22,1,31.6,31.6
6800,933,130,2024-03-01,1,35.56,35.56
6801,983,200,2023-08-09,1,87.25,87.25
6802,339,68,2023-09-11,2,137.49,274.98
6803,187,176,2023-09-27,1,20.9,20.9
6804,471,91,2024-01-04,2,76.03,152.06
6805,961,127,2023-07-18,2,57.82,115.64
6806,243,63,2023-09-24,1,75.4,75.4
6807,655,166,2023-08-22,1,21.08,21.08
6808,164,195,2023-09-01,2,64.93,129.86
6809,370,163,2023-11-22,2,125.35,250.7
6810,382,92,2023-08-22,1,19.84,19.84
6811,479,91,2024-05-01,2,76.03,152.06
6812,720,84,2023-08-01,1,61.39,61.39
6813,653,86,2023-11-23,1,27.32,27.32
6814,224,148,2024-06-06,1,109.81,109.81
6815,764,84,2024-01-27,1,61.39,61.39
6816,502,61,2023-09-24,1,71.58,71.58
6817,58,117,2023-12-28,2,34.22,68.44
6818,89,13,2023-12-26,1,94.17,94.17
6819,798,35,2024-01-22,1,48.41,48.41
6820,33,148,2024-04-29,1,109.81,109.81
6821,599,120,2024-03-25,1,33.36,33.36
6822,175,140,2023-06-28,2,51.14,102.28
6823,398,167,2023-09-05,1,65.76,65.76
6824,530,74,2023-12-02,1,61.44,61.44
6825,890,144,2023-11-08,1,104.69,104.69
6826,403,81,2023-06-19,1,113.98,113.98
6827,661,148,2024-07-10,1,109.81,109.81
6828,313,102,2023-07-25,1,56.22,56.22
6829,542,145,2023-06-05,2,51.86,103.72
6830,452,108,2023-09-23,1,151.52,151.52
6831,321,170,2023-07-03,1,31.6,31.6
6832,314,23,2023-10-21,1,95.95,95.95
6833,950,93,2024-04-30,2,102.91,205.82
6834,347,188,2024-01-12,1,76.02,76.02
6835,993,153,2023-08-11,1,52.07,52.07
6836,796,170,2024-02-25,1,31.6,31.6
6837,631,89,2023-06-12,2,39.84,79.68
6838,899,82,2024-07-04,2,67.42,134.84
6839,749,143,2024-02-28,1,67.06,67.06
6840,320,150,2023-06-05,1,112.7,112.7
6841,989,128,2024-02-14,1,33.2,33.2
6842,148,78,2023-11-24,2,102.05,204.1
6843,747,149,2023-08-16,1,44.74,44.74
6844,21,33,2023-06-23,1,125.96,125.96
6845,321,62,2023-12-19,1,42.42,42.42
6846,197,200,2023-06-03,1,87.25,87.25
6847,360,13,2024-07-06,3,94.17,282.51
6848,558,13,2023-08-10,2,94.17,188.34
6849,979,101,2024-05-20,2,91.86,183.72
6850,362,23,2023-12-01,1,95.95,95.95
6851,19,152,2024-01-05,1,77.15,77.15
6852,479,162,2023-11-02,1,52.13,52.13
6853,776,130,2024-02-22,1,35.56,35.56
6854,75,43,2023-09-07,1,83.23,83.23
6855,814,30,2023-12-29,1,25.01,25.01
6856,305,130,2024-01-29,1,35.56,35.56
6857,313,187,2023-10-27,2,53.46,106.92
6858,844,132,2023-08-06,1,59.37,59.37
6859,863,23,2023-07-03,1,95.95,95.95
6860,769,99,2024-05-30,1,46.37,46.37
6861,10,125,2023-10-13,1,66.7,66.7
6862,23,43,2023-09-17,1,83.23,83.23
6863,58,48,2023-06-17,1,25.74,25.74
6864,417,125,2023-10-21,1,66.7,66.7
6865,531,58,2024-01-29,1,32.06,32.06
6866,163,50,2023-12-27,1,41.74,41.74
6867,744,32,2023-09-29,1,87.22,87.22
6868,535,40,2023-11-14,1,77.35,77.35
6869,8,121,2024-01-09,1,73.54,73.54
6870,95,69,2023-07-04,1,53.04,53.04
6871,837,5,2023-07-27,1,70.86,70.86
6872,164,48,2024-05-19,2,25.74,51.48
6873,477,40,2024-03-29,1,77.35,77.35
6874,636,158,2023-06-26,1,47.24,47.24
6875,157,15,2024-03-10,1,134.25,134.25
6876,340,39,2023-09-06,1,71.24,71.24
6877,370,128,2024-01-28,1,33.2,33.2
6878,222,31,2023-07-31,1,96.74,96.74
6879,532,88,2023-12-19,1,111.76,111.76
6880,24,199,2024-07-12,1,45.84,45.84
6881,454,186,2023-12-17,2,63.02,126.04
6882,474,31,2023-08-15,2,96.74,193.48
6883,74,167,2024-05-28,1,65.76,65.76
6884,187,94,2024-03-18,2,94.12,188.24
6885,588,43,2023-12-04,1,83.23,83.23
6886,160,190,2023-09-15,2,125.65,251.3
6887,391,121,2024-02-10,1,73.54,73.54
6888,600,98,2024-03-06,1,21.91,21.91
6889,297,66,2023-06-02,1,49.68,49.68
6890,955,8,2024-03-31,1,68.2,68.2
6891,788,86,2023-07-19,1,27.32,27.32
6892,82,93,2024-06-21,1,102.91,102.91
6893,838,185,2023-09-03,1,7.85,7.85
6894,240,108,2024-05-13,1,151.52,151.52
6895,862,189,2023-06-11,1,74.88,74.88
6896,394,137,2023-11-16,1,104.49,104.49
6897,748,123,2023-12-05,1,30.7,30.7
6898,51,179,2023-12-11,1,45.82,45.82
6899,181,53,2024-02-22,1,78.83,78.83
6900,441,187,2023-07-09,1,53.46,53.46
6901,559,45,2024-04-30,1,60.73,60.73
6902,650,188,2024-07-04,1,76.02,76.02
6903,259,47,2024-07-14,2,69.4,138.8
6904,761,78,2023-09-13,1,102.05,102.05
6905,432,25,2023-12-31,1,52.28,52.28
6906,407,30,2023-07-29,1,25.01,25.01
6907,586,32,2023-10-12,2,87.22,174.44
6908,283,114,2023-09-21,1,61.79,61.79
6909,340,121,2024-02-19,1,73.54,73.54
6910,952,135,2023-11-14,1,38.65,38.65
6911,758,149,2024-02-24,2,44.74,89.48
6912,215,30,2024-05-07,1,25.01,25.01
6913,310,197,2023-06-25,1,62.25,62.25
6914,901,8,2023-06-20,2,68.2,136.4
6915,368,199,2023-06-21,2,45.84,91.68
6916,231,181,2024-01-08,1,81.86,81.86
6917,516,109,2024-06-26,2,52.31,104.62
6918,934,99,2023-08-12,1,46.37,46.37
6919,822,5,2023-12-07,1,70.86,70.86
6920,128,57,2024-03-26,1,20.14,20.14
6921,735,74,2024-04-22,2,61.44,122.88
6922,795,125,2024-05-01,1,66.7,66.7
6923,776,196,2024-07-17,1,151.07,151.07
6924,737,114,2024-03-13,1,61.79,61.79
6925,182,12,2024-02-25,1,59.96,59.96
6926,308,175,2023-12-11,1,146.24,146.24
6927,353,132,2024-05-26,1,59.37,59.37
6928,754,163,2024-07-07,2,125.35,250.7
6929,251,91,2024-07-21,1,76.03,76.03
6930,313,16,2024-07-10,1,34.7,34.7
6931,162,55,2023-10-27,2,47.37,94.74
6932,992,53,2023-08-09,1,78.83,78.83
6933,824,180,2023-08-08,1,83.73,83.73
6934,513,55,2023-06-07,2,47.37,94.74
6935,911,76,2024-01-25,1,37.89,37.89
6936,740,126,2023-08-21,1,111.05,111.05
6937,694,83,2024-02-18,2,26.4,52.8
6938,921,173,2023-07-13,2,42.99,85.98
6939,641,135,2024-07-01,2,38.65,77.3
6940,198,180,2024-05-28,1,83.73,83.73
6941,789,27,2024-04-28,1,136.79,136.79
6942,729,165,2024-02-07,1,57.28,57.28
6943,600,30,2023-12-16,2,25.01,50.02
6944,24,76,2024-02-18,1,37.89,37.89
6945,554,170,2023-07-31,1,31.6,31.6
6946,827,169,2024-02-25,2,27.34,54.68
6947,277,119,2024-05-16,1,43.26,43.26
6948,414,110,2024-01-13,1,88.23,88.23
6949,788,47,2023-09-07,1,69.4,69.4
6950,872,121,2024-06-26,1,73.54,73.54
6951,736,129,2023-12-17,1,51.22,51.22
6952,621,107,2023-12-16,1,26.47,26.47
6953,675,88,2024-02-18,1,111.76,111.76
6954,837,180,2024-06-03,2,83.73,167.46
6955,805,35,2024-06-19,2,48.41,96.82
6956,686,144,2023-08-13,1,104.69,104.69
6957,418,13,2024-06-13,1,94.17,94.17
6958,783,32,2023-06-01,1,87.22,87.22
6959,893,164,2023-12-07,1,39.16,39.16
6960,723,77,2023-09-02,1,94.42,94.42
6961,117,105,2023-12-15,1,131.55,131.55
6962,159,73,2023-07-23,1,42.35,42.35
6963,631,94,2023-08-25,1,94.12,94.12
6964,900,155,2023-07-17,3,88.2,264.6
6965,915,2,2024-07-24,1,43.03,43.03
6966,454,20,2023-12-31,2,20.44,40.88
6967,525,77,2023-10-19,1,94.42,94.42
6968,901,115,2023-12-29,1,51.53,51.53
6969,531,151,2023-11-02,1,28.68,28.68
6970,184,23,2024-06-02,1,95.95,95.95
6971,240,23,2023-10-19,1,95.95,95.95
6972,535,43,2023-08-19,3,83.23,249.69
6973,542,175,2024-06-21,1,146.24,146.24
6974,900,40,2024-06-27,2,77.35,154.7
6975,156,53,2024-06-20,1,78.83,78.83
6976,761,67,2024-03-26,1,153.42,153.42
6977,860,175,2024-04-29,2,146.24,292.48
6978,764,179,2023-08-01,2,45.82,91.64
6979,103,141,2024-06-11,2,48.0,96.0
6980,814,42,2023-09-16,2,29.96,59.92
6981,93,1,2024-06-05,3,160.27,480.81000000000006
6982,590,133,2024-03-11,1,91.57,91.57
6983,832,81,2024-03-17,3,113.98,341.94
6984,425,6,2023-07-14,1,31.35,31.35
6985,561,175,2024-05-09,1,146.24,146.24
6986,611,177,2024-04-23,1,15.43,15.43
6987,82,102,2024-04-18,1,56.22,56.22
6988,827,86,2024-04-09,1,27.32,27.32
6989,188,97,2024-06-26,1,122.19,122.19
6990,750,34,2024-05-13,2,91.1,182.2
6991,54,90,2024-01-19,1,73.37,73.37
6992,342,12,2023-07-05,1,59.96,59.96
6993,28,155,2024-05-04,1,88.2,88.2
6994,744,100,2024-03-29,2,72.82,145.64
6995,974,46,2023-09-17,2,76.38,152.76
6996,444,150,2024-04-22,1,112.7,112.7
6997,537,190,2024-01-20,1,125.65,125.65
6998,547,9,2024-05-15,3,49.05,147.14999999999998
6999,56,80,2024-01-16,1,67.63,67.63
7000,227,12,2024-03-14,1,59.96,59.96
7001,445,98,2024-06-22,1,21.91,21.91
7002,221,90,2024-07-11,1,73.37,73.37
7003,57,109,2023-11-27,1,52.31,52.31
7004,979,194,2023-08-15,1,72.72,72.72
7005,613,44,2023-11-07,1,57.76,57.76
7006,619,27,2024-01-18,1,136.79,136.79
7007,986,67,2023-12-28,1,153.42,153.42
7008,364,74,2024-05-14,1,61.44,61.44
