event_id,customer_id,event_time,event_type,session_id
19527,301,2024-03-09 11:00:00,view,179242
19528,918,2024-01-21 05:25:00,view,872658
19529,647,2024-05-20 05:47:00,view,417784
19530,703,2024-04-03 19:08:00,view,217626
19531,787,2024-05-02 04:43:00,view,843545
19532,43,2023-12-07 20:48:00,add_to_cart,467266
19533,346,2023-08-17 18:36:00,add_to_cart,430108
19534,238,2023-09-03 21:02:00,view,463609
19535,388,2023-11-21 22:03:00,view,986981
19536,551,2024-04-12 03:44:00,view,954483
19537,630,2024-01-22 15:15:00,view,534643
19538,797,2024-01-17 03:09:00,add_to_cart,228787
19539,915,2024-03-25 19:12:00,view,519245
19540,550,2023-09-15 20:04:00,view,436597
19541,683,2024-04-26 04:36:00,view,548248
19542,821,2024-07-01 09:23:00,view,345814
19543,73,2023-06-08 00:04:00,view,626271
19544,31,2023-07-31 14:41:00,view,776796
19545,661,2023-07-02 16:00:00,add_to_cart,332710
19546,546,2023-08-05 18:46:00,view,813483
19547,799,2023-08-10 04:15:00,add_to_cart,765285
19548,973,2023-10-13 01:17:00,view,307037
19549,43,2024-02-07 04:24:00,view,191941
19550,268,2023-09-29 21:46:00,add_to_cart,221761
19551,745,2024-04-07 18:28:00,view,606769
19552,744,2023-07-20 02:18:00,purchase,719904
19553,60,2024-05-02 03:00:00,purchase,754016
19554,233,2023-07-20 14:00:00,view,778827
19555,608,2023-10-10 14:48:00,view,515871
19556,529,2024-05-28 19:32:00,view,363581
19557,695,2024-07-10 03:54:00,view,506075
19558,708,2023-09-09 09:56:00,add_to_cart,147862
19559,59,2023-11-09 19:40:00,view,649995
19560,164,2023-06-23 09:58:00,add_to_cart,370394
19561,42,2023-12-20 11:27:00,view,857002
19562,579,2023-06-19 03:13:00,view,975904
19563,497,2023-12-24 14:20:00,view,470470
19564,324,2024-05-09 14:17:00,view,413672
19565,256,2024-04-23 19:56:00,add_to_cart,326081
19566,132,2023-09-07 17:29:00,view,438336
19567,984,2023-08-26 07:57:00,view,997848
19568,848,2023-06-30 07:05:00,view,458068
19569,17,2024-05-21 17:26:00,view,668658
19570,370,2023-07-08 18:09:00,view,961906
19571,798,2023-09-30 22:22:00,view,980915
19572,992,2023-10-21 11:29:00,purchase,282296
19573,854,2023-10-21 01:54:00,view,202805
19574,238,2024-04-28 12:24:00,purchase,539714
19575,307,2023-09-25 17:26:00,purchase,676636
19576,924,2023-07-17 01:32:00,view,488513
19577,403,2023-11-07 18:24:00,view,498513
19578,879,2024-01-15 17:13:00,view,808576
19579,649,2024-06-01 03:53:00,purchase,608410
19580,293,2024-01-27 12:30:00,view,613522
19581,427,2023-09-27 04:42:00,view,483979
19582,3,2023-11-16 14:46:00,view,238217
19583,845,2023-06-10 12:19:00,view,285779
19584,706,2024-05-10 01:19:00,view,432501
19585,948,2024-03-28 22:08:00,add_to_cart,587480
19586,846,2024-01-21 04:37:00,view,420453
19587,578,2023-06-04 15:06:00,add_to_cart,590189
19588,177,2024-03-04 01:37:00,view,590610
19589,491,2024-07-06 10:03:00,purchase,471634
19590,861,2024-01-16 17:46:00,add_to_cart,445910
19591,305,2023-06-02 13:46:00,view,297485
19592,101,2024-06-02 20:42:00,view,498578
19593,343,2024-01-06 03:36:00,view,101503
19594,288,2024-03-12 04:27:00,add_to_cart,376641
19595,118,2024-04-18 20:09:00,view,209022
19596,418,2023-10-06 09:29:00,view,701395
19597,446,2023-07-18 08:32:00,view,991805
19598,917,2024-03-07 02:29:00,view,441908
19599,548,2023-06-16 11:39:00,view,130313
19600,155,2023-09-08 19:32:00,view,144399
19601,447,2024-03-04 17:57:00,add_to_cart,206700
19602,14,2023-10-04 23:21:00,view,304886
19603,562,2024-02-11 00:08:00,add_to_cart,192962
19604,947,2024-07-14 12:00:00,add_to_cart,801121
19605,175,2024-03-03 07:08:00,view,274956
19606,451,2023-10-23 02:05:00,add_to_cart,356596
19607,669,2023-07-15 16:00:00,view,548066
19608,369,2024-06-12 19:50:00,view,911883
19609,232,2024-05-22 01:30:00,view,568297
19610,429,2023-12-02 04:34:00,purchase,672508
19611,9,2023-10-16 22:55:00,add_to_cart,578132
19612,957,2023-06-13 11:06:00,view,495875
19613,682,2023-11-24 16:18:00,view,898665
19614,167,2024-03-23 17:00:00,view,650335
19615,232,2024-02-04 11:53:00,view,487303
19616,637,2023-11-15 17:00:00,view,688864
19617,477,2024-06-27 10:40:00,view,725375
19618,100,2023-11-26 15:49:00,view,581833
19619,567,2023-08-28 15:28:00,view,855363
19620,886,2023-12-11 02:10:00,purchase,278517
19621,766,2023-09-05 04:11:00,view,667141
19622,277,2024-01-24 04:14:00,view,915797
19623,579,2024-03-18 04:04:00,add_to_cart,137595
19624,932,2023-07-31 22:51:00,view,580777
19625,919,2024-04-21 23:53:00,view,439988
19626,958,2024-04-19 09:43:00,add_to_cart,874768
19627,799,2024-03-20 14:58:00,view,661355
19628,427,2024-04-16 23:20:00,view,631113
19629,721,2023-12-18 14:45:00,add_to_cart,362681
19630,864,2023-07-23 08:51:00,view,451328
19631,926,2024-06-24 13:48:00,view,892342
19632,77,2024-06-23 17:41:00,view,735163
19633,16,2024-06-30 00:39:00,purchase,782780
19634,739,2023-06-24 21:22:00,view,191104
19635,201,2024-06-04 11:15:00,view,605210
19636,966,2024-01-16 14:19:00,add_to_cart,563815
19637,415,2024-02-05 16:54:00,view,666097
19638,932,2024-04-02 21:08:00,view,566944
19639,40,2023-09-13 21:23:00,view,925886
19640,444,2023-12-24 19:19:00,view,740609
19641,664,2023-08-02 13:52:00,add_to_cart,162380
19642,335,2023-11-15 15:25:00,view,187386
19643,617,2024-01-31 15:15:00,view,346541
19644,712,2024-03-30 14:51:00,view,169740
19645,460,2024-07-11 12:15:00,view,972972
19646,569,2023-12-02 20:19:00,purchase,516509
19647,569,2023-10-22 14:39:00,view,410448
19648,374,2024-02-11 00:16:00,view,331056
19649,342,2024-03-20 17:59:00,view,906720
19650,957,2023-09-18 23:02:00,add_to_cart,636493
19651,587,2024-03-04 21:23:00,add_to_cart,332143
19652,495,2023-10-30 19:47:00,view,666470
19653,278,2023-09-08 13:22:00,view,612475
19654,868,2023-11-06 02:49:00,view,232342
19655,33,2023-06-27 08:41:00,view,644199
19656,704,2023-08-14 07:12:00,view,372570
19657,509,2023-12-07 20:22:00,view,872680
19658,397,2023-10-25 20:39:00,view,901861
19659,215,2023-06-13 05:34:00,add_to_cart,173523
19660,154,2023-06-10 14:22:00,view,425273
19661,800,2023-11-08 01:12:00,view,528406
19662,546,2024-02-08 00:46:00,add_to_cart,631898
19663,391,2024-02-06 10:43:00,view,221412
19664,141,2024-03-31 12:29:00,view,300556
19665,667,2024-01-24 00:12:00,add_to_cart,679063
19666,8,2023-06-07 19:37:00,view,737449
19667,301,2023-08-26 17:56:00,add_to_cart,617936
19668,693,2023-09-27 15:57:00,view,340369
19669,192,2024-04-22 03:23:00,view,418822
19670,16,2023-08-13 00:43:00,add_to_cart,375429
19671,926,2023-10-17 15:10:00,add_to_cart,405576
19672,430,2024-06-20 21:02:00,view,430047
19673,757,2024-04-09 08:22:00,view,751626
19674,36,2023-10-06 19:12:00,view,303725
19675,842,2023-09-15 03:15:00,view,252158
19676,254,2023-09-24 18:34:00,view,363883
19677,855,2023-11-01 05:07:00,view,985904
19678,166,2023-09-03 23:11:00,view,604158
19679,727,2024-03-16 13:29:00,view,259395
19680,956,2023-10-31 19:57:00,view,578531
19681,987,2023-08-08 21:42:00,view,547879
19682,319,2023-08-16 14:43:00,view,923508
19683,683,2023-12-21 18:35:00,view,332298
19684,673,2023-12-18 18:42:00,add_to_cart,241584
19685,450,2023-08-17 06:52:00,view,990812
19686,476,2023-11-09 18:01:00,view,755263
19687,583,2024-06-07 13:22:00,add_to_cart,718065
19688,238,2023-12-25 10:10:00,view,474412
19689,822,2024-04-19 14:36:00,view,817107
19690,281,2024-03-11 04:12:00,view,374584
19691,325,2023-10-07 22:11:00,add_to_cart,122506
19692,685,2023-06-20 11:51:00,view,146731
19693,78,2023-08-28 08:18:00,add_to_cart,338343
19694,8,2024-06-14 00:47:00,view,154097
19695,533,2023-11-04 00:25:00,view,638149
19696,41,2023-06-02 07:34:00,add_to_cart,790179
19697,651,2024-05-11 21:39:00,view,498904
19698,995,2023-07-19 00:46:00,view,566245
19699,893,2024-02-12 02:39:00,view,147182
19700,378,2023-12-20 09:32:00,view,746142
19701,905,2024-01-03 08:46:00,view,564226
19702,368,2024-07-11 23:32:00,view,343455
19703,238,2024-07-07 05:52:00,view,573275
19704,367,2023-07-12 01:53:00,add_to_cart,369578
19705,312,2023-11-27 07:09:00,view,940931
19706,847,2023-12-29 05:53:00,view,927381
19707,928,2023-08-08 19:33:00,add_to_cart,630125
19708,950,2024-01-13 17:41:00,add_to_cart,591132
19709,716,2023-08-27 03:42:00,view,584273
19710,720,2023-06-25 14:04:00,add_to_cart,734295
19711,765,2024-05-04 01:36:00,add_to_cart,710349
19712,948,2023-09-16 22:51:00,view,885769
19713,79,2024-06-19 07:24:00,view,967080
19714,544,2024-05-02 05:14:00,view,459177
19715,395,2023-12-30 20:30:00,view,603799
19716,921,2023-09-04 12:12:00,view,313935
19717,24,2024-04-29 08:33:00,view,332138
19718,72,2024-05-18 07:05:00,add_to_cart,971531
19719,539,2024-02-23 22:43:00,view,436911
19720,689,2024-03-11 04:58:00,add_to_cart,185500
19721,517,2023-09-13 16:58:00,view,234709
19722,920,2023-10-31 12:53:00,view,210818
19723,280,2024-06-18 14:25:00,view,851512
19724,95,2024-06-26 13:32:00,view,438433
19725,750,2023-10-13 15:19:00,view,918665
19726,874,2024-03-27 22:00:00,view,677274
19727,697,2023-12-10 09:31:00,add_to_cart,680273
19728,53,2023-09-24 07:41:00,add_to_cart,934047
19729,403,2023-06-21 07:31:00,view,497121
19730,892,2023-11-05 10:30:00,add_to_cart,959492
19731,41,2024-05-18 19:30:00,add_to_cart,423129
19732,416,2024-03-13 12:26:00,view,922977
19733,186,2024-07-18 10:03:00,view,882416
19734,436,2023-06-23 23:05:00,view,381423
19735,629,2023-11-05 18:56:00,view,165326
19736,802,2023-08-10 09:11:00,view,425886
19737,421,2023-08-26 19:19:00,view,667308
19738,719,2024-07-12 09:05:00,view,742325
19739,304,2023-06-13 00:03:00,view,847312
19740,506,2023-12-06 19:25:00,add_to_cart,675305
19741,254,2023-07-03 05:42:00,add_to_cart,779381
19742,242,2024-02-14 11:22:00,view,925732
19743,123,2023-11-11 03:48:00,view,272279
19744,511,2024-01-08 10:08:00,view,237448
19745,817,2023-09-04 10:21:00,view,646918
19746,428,2024-07-02 11:52:00,view,777969
19747,659,2024-03-11 12:20:00,view,492052
19748,652,2023-08-10 18:11:00,view,878698
19749,536,2024-02-09 18:32:00,view,520701
19750,573,2024-03-28 18:34:00,view,816680
19751,25,2024-03-15 23:40:00,view,524078
19752,616,2024-03-23 09:29:00,view,573034
19753,40,2023-12-25 17:50:00,view,199389
19754,764,2023-11-15 21:38:00,view,283982
19755,704,2024-03-01 02:33:00,add_to_cart,333712
19756,813,2023-06-08 04:33:00,view,130272
19757,54,2023-10-23 02:58:00,view,374755
19758,994,2024-02-21 16:17:00,view,528170
19759,670,2023-10-13 18:36:00,add_to_cart,948815
19760,929,2023-10-04 22:41:00,view,968227
19761,804,2024-07-17 09:05:00,add_to_cart,838076
19762,511,2024-02-22 12:41:00,view,634999
19763,77,2024-02-05 10:54:00,view,962300
19764,287,2023-09-26 00:04:00,view,429663
19765,21,2023-12-17 22:10:00,add_to_cart,987668
19766,148,2024-06-22 23:23:00,view,685783
19767,965,2023-12-08 02:08:00,add_to_cart,437472
19768,978,2023-06-14 14:26:00,view,589358
19769,670,2024-04-19 03:00:00,view,273450
19770,962,2023-06-21 16:57:00,view,785370
19771,485,2023-10-11 01:35:00,view,460128
19772,493,2023-08-01 03:00:00,add_to_cart,888861
19773,70,2024-06-02 13:16:00,view,720067
19774,172,2024-04-01 22:11:00,add_to_cart,182778
19775,657,2023-06-01 09:44:00,view,662883
19776,118,2024-05-15 00:44:00,add_to_cart,182856
19777,863,2023-09-24 16:46:00,view,675598
19778,732,2023-09-27 16:32:00,view,766455
19779,328,2023-10-18 07:22:00,view,215786
19780,232,2023-12-11 17:48:00,view,726759
19781,594,2023-11-05 19:07:00,add_to_cart,916518
19782,585,2024-02-08 01:35:00,view,470378
19783,805,2023-10-23 19:27:00,view,354888
19784,802,2023-12-29 02:57:00,view,199746
19785,990,2023-12-20 00:22:00,view,319756
19786,368,2023-10-13 15:27:00,view,372336
19787,469,2024-03-27 13:55:00,add_to_cart,260059
19788,613,2024-04-16 16:09:00,add_to_cart,182504
19789,39,2024-04-02 20:38:00,add_to_cart,874776
19790,486,2024-06-25 10:26:00,view,190674
19791,746,2023-12-29 20:38:00,add_to_cart,336549
19792,241,2024-02-09 22:48:00,view,459099
19793,403,2023-12-05 00:16:00,view,395257
19794,615,2023-10-30 07:16:00,add_to_cart,238956
19795,518,2023-12-23 16:00:00,add_to_cart,825122
19796,536,2024-05-19 15:19:00,view,501861
19797,692,2024-06-13 09:45:00,add_to_cart,600912
19798,370,2024-07-10 18:53:00,view,235230
19799,133,2023-09-15 09:17:00,purchase,981938
19800,499,2023-11-21 02:02:00,view,240058
19801,363,2023-09-15 23:46:00,view,424651
19802,273,2024-03-09 18:28:00,view,705281
19803,357,2024-03-11 05:43:00,view,203469
19804,268,2024-04-21 20:55:00,view,191430
19805,627,2024-03-30 22:31:00,add_to_cart,582724
19806,590,2024-02-19 18:56:00,add_to_cart,318820
19807,51,2024-05-21 08:40:00,add_to_cart,781917
19808,7,2023-12-19 10:21:00,view,861240
19809,240,2024-06-04 06:23:00,view,127623
19810,103,2024-01-29 16:01:00,view,330045
19811,890,2023-10-30 01:35:00,view,569867
19812,882,2024-04-17 21:20:00,purchase,789678
19813,154,2023-07-24 14:45:00,view,738508
19814,539,2023-09-22 19:02:00,view,689881
19815,585,2023-09-25 15:01:00,view,171450
19816,411,2023-10-21 02:48:00,view,124400
19817,180,2023-12-25 12:04:00,view,370620
19818,881,2023-11-01 03:06:00,view,292514
19819,642,2023-11-22 18:16:00,add_to_cart,609312
19820,501,2024-02-21 02:37:00,view,467946
19821,224,2023-07-03 07:31:00,view,103458
19822,263,2023-11-20 20:35:00,add_to_cart,641783
19823,888,2023-08-24 20:42:00,view,920527
19824,798,2023-12-04 17:23:00,purchase,960579
19825,815,2024-06-15 16:26:00,purchase,883321
19826,120,2023-06-19 06:03:00,view,597242
19827,47,2024-01-15 20:35:00,view,520576
19828,432,2024-04-23 07:24:00,purchase,724406
19829,969,2024-02-19 20:50:00,purchase,641236
19830,861,2023-08-26 16:20:00,add_to_cart,684110
19831,962,2023-12-17 19:05:00,add_to_cart,668374
19832,183,2023-07-18 17:02:00,view,260863
19833,729,2023-07-12 13:34:00,view,999494
19834,91,2023-09-05 23:34:00,view,139564
19835,554,2024-01-23 19:38:00,view,584461
19836,704,2024-02-17 07:49:00,view,302489
19837,21,2023-08-16 14:46:00,view,700001
19838,107,2023-11-17 00:28:00,view,636826
19839,324,2023-11-02 10:46:00,view,501275
19840,142,2024-07-11 01:24:00,view,798052
19841,561,2024-07-13 18:48:00,view,645434
19842,174,2024-05-01 03:31:00,view,598434
19843,963,2024-03-10 05:53:00,view,582328
19844,364,2023-09-29 08:44:00,view,684653
19845,75,2024-05-31 08:21:00,view,601071
19846,295,2023-08-19 16:18:00,view,241822
19847,178,2024-05-12 18:40:00,view,380271
19848,831,2023-08-01 04:22:00,add_to_cart,176941
19849,244,2023-08-03 08:43:00,view,708968
19850,521,2023-12-04 03:16:00,add_to_cart,379035
19851,922,2024-04-12 10:30:00,view,357373
19852,807,2024-05-01 03:25:00,view,152204
19853,864,2023-06-17 01:35:00,view,706745
19854,548,2024-01-08 04:08:00,view,231307
19855,501,2023-10-10 19:58:00,view,320092
19856,111,2024-05-04 08:19:00,view,525385
19857,449,2024-02-11 01:39:00,view,491568
19858,117,2024-02-18 03:11:00,view,159694
19859,613,2023-09-15 23:35:00,add_to_cart,508160
19860,249,2023-08-20 04:35:00,view,136429
19861,928,2024-01-30 20:23:00,view,472839
19862,877,2023-07-01 00:11:00,view,857112
19863,608,2024-02-01 18:22:00,view,955731
19864,247,2023-08-06 14:19:00,view,296009
19865,481,2023-11-23 11:38:00,view,679086
19866,519,2024-02-27 14:37:00,view,570300
19867,230,2023-12-29 18:53:00,view,281102
19868,448,2023-11-11 03:34:00,view,484810
19869,662,2023-11-25 18:53:00,view,719920
19870,348,2024-07-23 06:57:00,view,696806
19871,243,2024-03-25 21:01:00,view,115697
19872,37,2024-01-23 20:11:00,view,988318
19873,26,2023-10-18 09:34:00,view,119281
19874,679,2023-06-29 16:37:00,view,596557
19875,973,2024-06-02 09:54:00,view,177910
19876,439,2024-02-26 03:38:00,view,585632
19877,149,2024-05-24 12:14:00,view,689851
19878,930,2023-10-21 18:44:00,view,715384
19879,71,2023-08-21 05:46:00,add_to_cart,265028
19880,665,2023-08-04 14:14:00,view,630072
19881,251,2023-11-16 21:06:00,view,423975
19882,855,2024-07-22 21:45:00,add_to_cart,645235
19883,38,2024-02-26 06:45:00,view,166612
19884,756,2023-06-03 15:31:00,purchase,622180
19885,641,2024-06-19 06:29:00,add_to_cart,219098
19886,218,2023-06-24 20:27:00,add_to_cart,592397
19887,651,2024-04-27 10:44:00,view,370124
19888,62,2023-06-03 05:25:00,view,506719
19889,512,2023-12-05 13:31:00,view,995031
19890,656,2023-09-27 14:11:00,add_to_cart,119375
19891,71,2024-02-12 21:50:00,view,346593
19892,155,2024-05-24 07:10:00,view,767468
19893,43,2024-01-26 17:52:00,view,847246
19894,716,2024-02-20 05:45:00,view,205022
19895,173,2024-01-08 02:54:00,view,211120
19896,339,2024-03-12 13:52:00,view,995457
19897,425,2024-02-13 06:10:00,add_to_cart,239622
19898,611,2023-09-03 03:50:00,add_to_cart,226362
19899,792,2023-07-19 02:46:00,view,378344
19900,41,2024-03-13 04:51:00,view,588823
19901,183,2024-06-06 09:32:00,view,132444
19902,601,2023-11-11 17:27:00,view,864345
19903,165,2023-11-07 09:34:00,view,628858
19904,79,2023-07-03 12:05:00,view,606437
19905,630,2024-06-22 16:23:00,view,191320
19906,469,2024-01-18 07:36:00,view,958131
19907,235,2023-07-15 22:29:00,view,414377
19908,876,2024-06-10 04:54:00,add_to_cart,607333
19909,843,2023-06-30 07:40:00,add_to_cart,337467
19910,272,2024-01-22 22:16:00,view,164345
19911,602,2024-07-04 13:54:00,view,363905
19912,951,2024-02-17 20:22:00,view,806460
19913,555,2023-10-20 11:47:00,add_to_cart,582947
19914,476,2023-08-01 11:51:00,view,779299
19915,714,2024-04-17 13:18:00,view,430251
19916,119,2024-02-10 11:16:00,add_to_cart,202861
19917,645,2023-09-22 02:18:00,purchase,288330
19918,838,2024-06-03 16:00:00,add_to_cart,136862
19919,103,2023-06-04 13:46:00,view,133850
19920,707,2024-06-05 05:33:00,view,793706
19921,691,2024-05-16 13:39:00,view,310672
19922,142,2024-04-22 03:05:00,view,271804
19923,884,2023-12-11 00:29:00,view,746008
19924,975,2023-10-16 16:06:00,view,599286
19925,97,2023-10-30 14:36:00,purchase,182284
19926,1,2023-11-10 22:36:00,view,363354
19927,751,2024-02-13 08:39:00,view,573333
19928,365,2023-09-10 22:02:00,view,418524
19929,589,2023-11-30 19:39:00,view,647202
19930,997,2024-04-02 13:20:00,view,852164
19931,624,2024-02-23 11:30:00,view,455216
19932,993,2023-06-28 03:16:00,view,155061
19933,715,2024-03-13 11:52:00,view,551739
19934,623,2023-08-06 09:59:00,view,393505
19935,375,2024-03-02 19:59:00,add_to_cart,829196
19936,15,2024-07-10 05:22:00,view,491958
19937,451,2024-05-27 03:49:00,view,805127
19938,979,2023-12-25 23:26:00,view,748522
19939,768,2023-09-21 12:57:00,view,461902
19940,684,2023-06-22 09:42:00,view,984481
19941,693,2023-11-28 10:52:00,view,918117
19942,300,2023-12-20 19:38:00,view,664943
19943,502,2023-12-22 16:53:00,view,560233
19944,711,2024-02-16 22:22:00,view,757649
19945,735,2024-03-16 14:10:00,view,545845
19946,949,2023-07-24 02:01:00,view,999625
19947,659,2024-03-05 20:23:00,view,866631
19948,206,2024-01-08 12:27:00,view,662718
19949,268,2024-02-14 19:12:00,view,131006
19950,846,2023-09-27 17:18:00,add_to_cart,996271
19951,292,2023-08-28 10:49:00,view,775405
19952,163,2023-11-01 03:42:00,add_to_cart,146363
19953,705,2024-06-21 19:32:00,add_to_cart,282620
19954,191,2024-05-03 13:16:00,add_to_cart,824397
19955,361,2023-07-05 04:26:00,view,245323
19956,52,2024-02-25 00:46:00,view,263316
19957,4,2023-09-03 18:56:00,view,212945
19958,621,2024-02-14 03:00:00,view,295586
19959,564,2023-07-20 08:16:00,view,943742
19960,194,2024-03-27 08:48:00,view,995063
19961,971,2023-08-19 06:54:00,view,726292
19962,82,2024-05-30 20:30:00,add_to_cart,799694
19963,192,2024-05-04 12:21:00,view,328152
19964,670,2024-06-05 13:03:00,view,540370
19965,492,2024-03-30 18:04:00,add_to_cart,176080
19966,814,2023-08-03 00:25:00,purchase,210890
19967,470,2024-03-10 09:11:00,add_to_cart,916586
19968,159,2023-10-16 09:47:00,view,660298
19969,523,2023-08-23 12:56:00,view,338594
19970,474,2024-04-17 16:09:00,add_to_cart,412157
19971,186,2023-07-30 14:38:00,view,289122
19972,829,2023-07-04 13:34:00,view,749406
19973,840,2023-08-15 13:51:00,view,425744
19974,652,2023-11-18 10:26:00,view,874289
19975,614,2023-06-21 23:12:00,view,540101
19976,960,2023-11-17 16:34:00,view,943526
19977,325,2024-01-05 06:30:00,view,858568
19978,725,2023-11-24 22:57:00,view,872582
19979,221,2023-08-07 16:29:00,purchase,404654
19980,82,2023-10-17 05:36:00,view,673124
19981,218,2024-05-09 14:33:00,view,723477
19982,86,2023-07-02 14:49:00,view,974057
19983,457,2023-12-05 19:30:00,view,918203
19984,751,2024-01-24 14:02:00,add_to_cart,163321
19985,638,2023-12-29 06:48:00,view,490281
19986,654,2024-02-09 05:12:00,view,924737
19987,165,2024-03-13 01:44:00,view,191394
19988,117,2024-06-22 09:13:00,add_to_cart,881256
19989,297,2024-06-17 17:14:00,view,928707
19990,756,2023-08-15 02:54:00,view,238529
19991,347,2024-03-14 06:54:00,view,511672
19992,451,2023-12-28 19:07:00,add_to_cart,273822
19993,603,2024-03-23 11:18:00,view,623125
19994,524,2023-10-09 17:51:00,purchase,142724
19995,488,2023-06-02 23:58:00,view,989059
19996,671,2024-06-15 13:23:00,view,228567
19997,96,2024-02-26 04:40:00,view,552026
19998,967,2023-06-12 22:47:00,view,829385
19999,161,2024-06-24 17:31:00,add_to_cart,960983
20000,20,2024-04-04 09:29:00,add_to_cart,924221
20001,729,2023-10-26 17:19:00,view,152681
20002,862,2023-12-09 17:06:00,view,350393
20003,148,2023-11-05 15:50:00,view,803394
20004,622,2023-12-18 00:07:00,add_to_cart,376235
20005,989,2024-01-18 08:36:00,view,590483
20006,482,2024-02-24 14:58:00,view,875345
20007,203,2024-02-24 19:35:00,view,957205
20008,239,2023-06-14 07:12:00,view,702686
20009,861,2023-08-19 23:08:00,view,411760
20010,795,2023-06-18 02:18:00,view,911565
20011,644,2024-02-05 16:58:00,add_to_cart,201015
20012,138,2024-04-20 04:28:00,view,909627
20013,981,2023-06-16 12:08:00,add_to_cart,970218
20014,539,2024-05-12 20:08:00,view,974247
20015,310,2023-08-11 03:23:00,view,580129
20016,427,2024-03-05 22:59:00,view,218461
20017,420,2024-05-10 12:31:00,view,231765
20018,192,2024-04-19 10:42:00,add_to_cart,395811
20019,681,2024-07-10 18:56:00,view,669773
20020,598,2023-10-09 07:59:00,add_to_cart,203312
20021,765,2024-05-19 07:01:00,view,223964
20022,88,2023-09-19 11:15:00,view,369177
20023,725,2024-01-31 06:39:00,view,911821
20024,525,2023-09-17 18:56:00,view,205498
20025,226,2023-11-19 18:53:00,view,528430
20026,728,2024-05-20 02:27:00,view,969268
20027,35,2024-07-11 11:13:00,view,130290
20028,578,2023-10-08 13:45:00,view,806837
20029,960,2023-09-03 16:46:00,add_to_cart,604284
20030,206,2023-12-29 07:21:00,view,587729
20031,950,2023-07-03 03:42:00,view,464445
20032,349,2024-05-29 20:02:00,view,494866
20033,629,2024-05-06 14:11:00,view,817151
20034,628,2023-10-28 09:20:00,purchase,696652
20035,228,2023-07-26 20:42:00,view,944447
20036,996,2023-08-21 03:41:00,view,118252
20037,645,2023-06-09 20:17:00,add_to_cart,320622
20038,559,2023-09-05 09:17:00,add_to_cart,884900
20039,191,2023-08-05 17:14:00,add_to_cart,436824
20040,968,2024-04-03 03:05:00,view,188729
20041,471,2023-07-14 00:30:00,view,418565
20042,87,2023-06-30 16:51:00,view,749162
20043,469,2024-07-10 03:05:00,view,172437
20044,932,2023-08-18 09:34:00,view,497287
20045,52,2024-04-04 05:07:00,view,956800
20046,125,2023-09-04 03:45:00,purchase,296858
20047,583,2024-05-29 01:39:00,view,853519
20048,318,2023-12-08 08:25:00,view,526635
20049,565,2023-12-23 06:25:00,add_to_cart,632219
20050,306,2024-03-16 05:07:00,add_to_cart,858880
20051,395,2024-01-07 17:41:00,view,848800
20052,51,2024-04-15 09:49:00,view,739753
20053,639,2023-06-09 13:17:00,view,915030
20054,835,2024-02-05 05:09:00,view,995810
20055,532,2023-12-07 08:11:00,view,328254
20056,955,2023-07-26 09:48:00,view,355440
20057,406,2024-04-14 02:44:00,add_to_cart,937408
20058,431,2024-03-03 12:52:00,add_to_cart,721277
20059,878,2024-05-06 11:30:00,purchase,418239
20060,3,2023-12-27 12:25:00,view,610995
20061,668,2024-04-21 17:08:00,view,776673
20062,729,2023-11-02 21:55:00,add_to_cart,937798
20063,518,2024-07-19 00:07:00,view,537508
20064,227,2023-12-01 16:10:00,view,169696
20065,273,2024-07-22 17:09:00,view,828822
20066,593,2023-12-20 11:31:00,view,827889
20067,586,2024-07-10 20:31:00,view,100337
20068,778,2023-08-04 03:01:00,add_to_cart,267182
20069,270,2023-07-02 11:55:00,view,618344
20070,665,2024-06-16 03:34:00,add_to_cart,415169
20071,371,2023-12-30 01:21:00,view,968316
20072,556,2023-08-24 17:04:00,view,119030
20073,728,2023-08-07 15:53:00,view,539779
20074,890,2024-06-08 03:54:00,view,879995
20075,246,2024-06-29 08:31:00,view,889580
20076,819,2024-04-16 23:03:00,view,210914
20077,106,2024-01-20 16:35:00,view,986365
20078,411,2024-07-12 08:10:00,view,650960
20079,479,2023-07-11 17:44:00,view,721328
20080,511,2024-02-04 04:48:00,add_to_cart,172908
20081,981,2024-03-28 07:15:00,view,401740
20082,995,2024-06-10 08:52:00,view,507816
20083,374,2024-03-17 09:05:00,view,338261
20084,901,2024-04-17 19:45:00,add_to_cart,501714
20085,674,2024-07-14 15:06:00,view,337743
20086,408,2024-06-07 17:52:00,view,794994
20087,309,2023-06-04 23:47:00,view,913621
20088,153,2023-08-11 15:39:00,view,111616
20089,213,2023-10-04 02:43:00,view,456500
20090,11,2024-03-17 17:56:00,view,866482
20091,522,2024-05-21 00:09:00,view,681300
20092,167,2023-06-10 06:37:00,view,503302
20093,327,2023-10-09 11:56:00,purchase,526349
20094,728,2024-04-09 15:44:00,view,285092
20095,530,2024-01-15 23:35:00,view,719936
20096,320,2023-09-26 03:52:00,view,347535
20097,418,2024-07-15 13:30:00,view,198510
20098,571,2024-03-11 02:07:00,view,606123
20099,832,2023-06-26 09:14:00,view,139911
20100,526,2023-08-03 21:21:00,add_to_cart,981415
20101,962,2023-12-07 04:26:00,view,643125
20102,216,2023-07-14 16:57:00,view,690904
20103,61,2024-03-27 09:26:00,view,801273
20104,51,2023-12-25 01:15:00,view,175535
20105,507,2023-12-17 20:50:00,view,197618
